time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2020-06-28 13:19:54.260 UTC, , , , , , , , , , , , , , , , , , ,589,3287117,4272,140800, , ,14, ,52,10,0.19, , , , , , , ,14,14, , , ,2,1,25, ,49,36, , , , , , , , , , , , , ,143020,6, ,141879, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593350350159, , , , , , , , , , , , , , , , , , , , ,3145728, , , ,58,15, ,15, ,3,1, , ,3,1, , , ,58,1, , , , , , ,119983,61,269,2, , , , ,1,18,2,13,79893952,-1, , , , , , ,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:48:36.358 UTC, , , , , , , , , , , , , , , , , , ,125,3177349,3376,31496, , ,4,2,47,4,0.09, , , , , , , ,4,4, ,4,2,2,1,6, ,52,25, , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , ,18,212, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , , , , , , , , , , , , , , , ,3145728, , , ,37,0, , , ,2, , , ,3, , , , ,37, ,2048,1, , , , ,388705,82, , , , , , , , , , ,117857752,-1, , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:49:36.364 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3288957,4272,140848,1792, ,14, ,52,10,0.19, , , , , , , ,14,14, , , ,2,1,25, ,49,36, , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442122481,98, , , ,15,3145728, , , ,58,27, ,27, ,3,1, , ,3,1, , , ,58,1, , , , , , ,119984,61,269,2, , , , ,1,23,2,36,65832784,-1, , , , , , ,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,8, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2020-06-29 14:50:36.365 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3288957,4272,140848,1792, ,14, , , , , , , , , , , ,14,14, , , ,2,1,25, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442122481,98, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,70614408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:51:36.367 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3288957,4272,140848,1792, ,14, , , , , , , , , , , ,14,14, , , ,2,1,25, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442122481,98, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,70614440,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:52:36.369 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3288957,4272,140848,1792, ,14, , , , , , , , , , , ,14,14, , , ,2,1,25, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442122481,98, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,76654544,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:53:36.369 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, ,6, , , , , , , , , ,16,16, , , ,2,1,29, ,3, , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442414897,109, , , ,43,3145728, , , , ,35,5,80,5, ,6, , ,3,5, , , , ,1, , , , , , , , ,1463,6, , , , , , , , ,84723400,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , ,3,2,3, , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:54:36.371 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442418643,110, , , , ,3145728, , , , ,25, ,37, , ,1, , ,3,2, , , , ,1, , , , , , , , ,34,1, , , , , , , , ,86852048,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:55:36.373 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442418643,110, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,88865344,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:56:36.374 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442418643,110, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,90878640,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:57:36.375 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442418643,110, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,99075728,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:58:36.377 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442418643,110, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,99075760,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 14:59:36.378 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442418643,110, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,100139968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:00:36.380 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, ,2, , , , , , , , , ,16,16, , , ,2,1,29, ,1, , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , ,19,3145728, , , , ,24,1,39,1, ,2, , ,3,2, , , , ,1, , , , , , , , ,415,2, , , , , , , , ,102673096,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:01:36.380 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,103176480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:02:36.381 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,107203168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:03:36.383 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,109216464,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:04:36.383 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,109468192,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:05:36.385 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,109719912,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:06:36.385 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,109719944,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:07:36.387 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,109719976,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:08:36.387 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,111737384,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:09:36.388 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,113750680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:10:36.389 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,113750712,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:11:36.390 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,115764008,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:12:36.390 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,116015696,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:13:36.391 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,118029088,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:14:36.392 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,120042424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:15:36.392 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,120042456,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:16:36.394 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,122307408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 15:17:36.395 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,122307440,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
